id,tenure_years,nb_prod_act,pow_max,cons_12m,net_margin,has_gas_flag,days_to_contract_end,churn_probability,risk_rank,risk_decile
f837f21667980af517ca5e201ac645da,6,1,16.5,7133,80.59,0,4,0.49915022646204166,3612,3
889de1c323f20da0724575ecbdfafac5,6,1,19.0,10395,65.3,0,54,0.4991168265514924,3613,3
69699ab0c42fdb76d84886a0372d1fe7,6,1,15.001,1172,13.64,0,339,0.4991061584420915,3614,3
8ce55bdcaeedbffd192b04251c5e03aa,5,2,27.6,8426,104.3,1,281,0.49908972659335715,3615,3
b51fcced5ef7605a11cc736d916acc90,3,2,11.3,40274,48.13,1,139,0.4990878983131385,3616,3
d2bc684468b61d0963701ca1f7a525ef,6,1,20.0,51512,231.46,0,277,0.4990774796215894,3617,3
27d4746cd5141a0e42a831c808f5671c,5,1,16.0,4746,56.41,0,147,0.49907143028290574,3618,3
9afd830eb766e1b9986be897ed49b3de,3,2,26.327,694337,307.75,1,88,0.4990579966136921,3619,3
3e5b4b4a776f2afe1cb2067cdd41cce1,5,1,17.320999999999998,2198,28.15,0,183,0.4989911064240247,3620,3
d262181eb8639eb06956cccca33c0ced,5,1,11.4,22732,180.41,0,217,0.49898615029081933,3621,3
2a473bb8b0957b3a4ee691d4632e3419,4,1,13.2,8515,134.78,0,19,0.4989841871453266,3622,3
e4c4fd9dbda34a150774bb8a36ae8d7e,4,1,10.392,6172,98.33,0,342,0.4989670291569783,3623,3
47caaba9a945cd99d848cc9040a75133,3,1,13.1,8005,101.87,0,254,0.4989568637037261,3624,3
372baa8a274bb038d708c71f00c3f475,4,1,10.392,106534,337.54,0,155,0.4989522919045182,3625,3
5e3393c66f7c41331aef319160bda624,6,1,17.25,8190,77.6,0,54,0.4989303620336906,3626,3
cf7feb48a6e973f752d0473a19d48428,4,1,17.3,251377,108.23,0,177,0.4989251924129073,3627,3
1f2152773e01d41271bf2206c731d6b2,5,1,10.7,18149,208.9,0,161,0.4989233007472878,3628,3
56c94ad421f0b3ba7898412d082e9680,4,1,13.2,1823,30.62,0,29,0.49888380198139703,3629,3
0d933e7fe322dea60b3a4e9dfbfee9d8,3,1,17.320999999999998,41588,527.27,0,249,0.4988675039342662,3630,3
78014630fbac3e6aa980361d25cea748,3,1,11.0,20560,255.96,0,338,0.498859440576461,3631,3
efc63aa107cae27f8fafdda52c2f62c3,5,1,10.39,27604,323.56,0,321,0.49885737427501087,3632,3
ebae5455b367fa69261ee298c2bb01ec,3,1,13.2,1935,30.36,0,346,0.4988516307177344,3633,3
ee27c72b8e28b395b741ab6f439540b1,4,1,16.5,52622,492.85,0,265,0.49879552437432956,3634,3
de0f1ecd1c3571c0d71ac943e324e799,4,1,13.856,2451,37.88,0,356,0.49879495672384366,3635,3
39e94190fc89685080799e2df44f2492,4,1,13.85,11888,130.09,0,81,0.49876936707843367,3636,3
f0576336acc4c1813d14d8a5279750e6,4,2,10.392,34460,49.12,1,346,0.498763881441664,3637,3
0176fd4562655dccdd209b39f6e4f0f0,3,2,13.85,32093,192.09,1,266,0.4987577364536715,3638,3
1582ef35fbfa265e60bb3399bdebac87,6,1,15.001,9441,113.17,0,254,0.4987444444375382,3639,3
28616338f20b154fe00aef202f7b18bd,6,1,26.4,14840,157.03,0,20,0.498727696177124,3640,3
d34b767b1316f7bd9bd80eb58ab3b5b2,6,1,20.0,7856,88.92,0,230,0.4987055339702143,3641,3
fcad306220ac1e3221c8a2befcaf2faf,6,1,25.0,4350,61.34,0,12,0.4986772290989549,3642,3
b080187d8a482de6aef68c6ce2665498,6,2,23.1,94571,297.97,1,35,0.4986717288581341,3643,3
8f24a604436d150d03b3d9d28ebe92d3,3,2,14.49,13687,192.95,1,361,0.49863180170742016,3644,3
71dd32d677fdbd64e5faa6b4f03611e6,5,2,13.856,13802,218.11,1,127,0.49859114654678727,3645,3
662d64cdc37531624d0ae53e348fbbb8,6,1,20.785,65178,513.59,0,309,0.4985874875843305,3646,3
d5b95f19a399255aba9f4588004e07a6,4,1,31.17,100815,149.18,0,228,0.4985826189175243,3647,3
231a378d794c388be7ba4002f1999903,5,2,36.46,23111,295.04,1,259,0.49857441010503684,3648,3
b2f1979366c23a12997c34e5c41a6275,5,1,20.0,22050,261.12,0,197,0.4985528800193189,3649,3
62932e244864b3171ef290b2ac6ea185,6,1,33.0,8655,114.71,0,22,0.4985053901427592,3650,3
5064186b3877e2fb9898444dc317c6fd,5,1,17.320999999999998,47779,387.21,0,7,0.49850005399218456,3651,3
6f60f11f188850387e1815935f7853f8,6,2,25.097,42119,574.67,1,93,0.4984969459040806,3652,3
a656dd005c1799b53d4f165e070539dc,6,1,15.1,10505,32.89,0,25,0.49849517307979996,3653,3
fcd13cc7421e4f47a6c57fd16d84d381,5,2,12.1,30670,378.16,1,267,0.4984904528043235,3654,3
6461c74f4c45f1081c20b273e954440b,5,1,16.5,1877,19.87,0,321,0.4984871233708436,3655,3
3d372a733545a1436589feb013c8ae3e,3,1,13.856,15227,26.85,0,325,0.49848238898478164,3656,3
0fbfb3f7d67f2b30d4874ad011a0728f,4,1,13.856,86791,50.01,0,82,0.4984528540584202,3657,3
e96ad02691fbbd1c6be77b1b668d83ea,6,1,17.0,4693,49.6,0,0,0.49843973621504756,3658,3
4170bd6c49d1952521cea1f7b2beff05,4,2,15.0,14475,151.76,0,114,0.498417807864582,3659,3
37b08d4bfc144c1a2455ba52ca5b517c,4,1,10.392,6387,98.06,0,287,0.49840638121442926,3660,3
fd0312bc97d753e95c3f5dd31a878037,4,1,10.392,15201,92.81,0,356,0.4984047643790166,3661,3
b37369df6315c70549676e9d0c73ec95,4,1,13.856,227838,300.37,0,93,0.4984035157712799,3662,3
654ea863bc0842f13301a16414b5a60e,3,2,10.392,29752,215.98,1,242,0.4984000145538644,3663,3
d23c24a5d503764a35c954022dbc3ff8,3,1,13.2,5099,79.55,0,14,0.49836184843129605,3664,3
fe2cdc6c6244568973c919930709b6e3,3,1,13.2,9223,364.16,0,348,0.49835859274824446,3665,3
c30e2e4d0abce6b4db1d0280778d04d4,4,1,10.392,6569,94.42,0,362,0.49835830943693876,3666,3
94d0c18c1c0f18fa270b28a84580a0fb,4,1,10.392,2970,181.2,0,28,0.49835574624327916,3667,3
b3a962d65d96b059b2ff514bc4478229,3,1,10.392,18338,28.56,0,336,0.4983426512173754,3668,3
b508ed2c28b0e7e677e24c0b7e806bc6,3,1,13.85,7105,119.03,0,15,0.4983423337585828,3669,3
a9ed06b84a89c30cfc539a2ff25eae5f,3,3,10.392,2189,20.24,1,105,0.49830150449665744,3670,3
bf1b6b8b7f684a48c94e0204799e696e,6,1,26.4,22751,205.32,0,314,0.49829971161232056,3671,3
4467f80f9ad2d4f6aadff5bec71d58da,3,1,10.39,10895,155.65,0,16,0.4982918139785382,3672,3
960f1ed6d32d4df359bacf8c698468a0,4,1,10.392,5193,86.68,0,114,0.49826413854293095,3673,3
62d9f9cfa693b261f139c17310d8bfff,5,1,17.320999999999998,2203,23.36,0,230,0.49825937216510224,3674,3
17a5cb622e6caeec54162273cbcd26f7,5,1,16.5,24386,108.71,0,183,0.4982572289879824,3675,3
b6f45d4acf8acfd37370688c3100ed43,5,1,40.0,50662,313.51,0,280,0.4982557861092916,3676,3
80bbffc993f4bac43c1918a6ba412add,4,1,10.392,2533,42.58,0,30,0.49822432985155035,3677,3
20172e599a05546a3578b80ca703a7a0,5,1,10.392,1853,28.53,0,289,0.4982090582974031,3678,3
122f97462a85cb35a1c469a198b9242d,4,2,20.0,897536,370.41,1,92,0.49820619494600665,3679,3
028e294f3df60fec6611ca1b9872fba0,5,2,31.177,0,0.0,1,220,0.4982024430320772,3680,3
fb0c981d8346891ba70e48a10930e471,3,2,10.392,810,11.37,1,52,0.49819110361154617,3681,3
72d4dafa88f1844cbbcd4abf8c490721,4,2,14.49,8283,73.5,1,184,0.49818285061981094,3682,3
299fbc921bba4096af892536f05d8077,5,1,13.2,16254,183.85,0,158,0.49814258569071673,3683,3
9203a60f68dc3a80185902892c50b931,6,1,17.32,12409,148.2,0,20,0.4981223044082954,3684,3
a808cf2b0f978550c40c6c20f414593d,4,1,10.39,1664,28.89,0,364,0.4981168894046883,3685,3
97737f20824f0aebb70127e96a681f11,5,1,13.856,5152,40.38,0,294,0.4981162891673323,3686,3
3bbffa1928666d3f7615475c64afd1ca,4,2,13.2,110460,60.09,1,126,0.4981141383462197,3687,3
27100f92d61c04cd0f3129db27260373,4,1,16.4,19820,245.32,0,39,0.49808788253971054,3688,3
f816404d92b736885ee1c9d37f34b63c,4,1,10.392,8545,95.39,0,28,0.4980832479063188,3689,3
c5a8341dd48f93f40c4094b4543c926e,4,1,12.5,10057,136.46,0,340,0.4980810063734442,3690,3
f49c696e0e3507f894f2f911d8553407,5,1,15.001,3423,45.06,0,27,0.49805485579373043,3691,3
f5d88cac6e2c2a5e4217540b23366408,3,1,15.0,6809,116.52,0,282,0.4980539414445956,3692,3
9fd5a90349e120414ca38c3cc94f942c,4,1,10.392,2684,42.06,0,293,0.4980358230674874,3693,3
dca2b7c46cfba2fd4c5eed5f823ab6be,6,1,16.5,51385,354.43,0,209,0.4980143631859325,3694,3
acdf8a34b4d8995d2b500869fba627bc,5,1,20.0,64852,209.66,0,188,0.4980043075830583,3695,3
b5f1981a900632ff41c3c4e0120ec38f,3,3,13.2,4477,69.19,1,68,0.4980013758893824,3696,3
d4ab087a73017dc3a68b53bcad799672,5,1,50.0,74014,724.86,0,218,0.49799818772874505,3697,3
1507b99dc41030648af32de7043d1e04,4,1,10.39,9365,151.99,0,62,0.4979937251102692,3698,3
c4da467575f76cfb24bbd80dc5e2fa3a,4,1,13.2,17392,83.61,0,364,0.49795124712866273,3699,3
0aaac1d829dc5c0126b5fd358e44f2cc,4,2,13.856,25133,302.51,0,119,0.4979480283501537,3700,3
a48dd724553ea9a8ca6ced3bf6b24e2a,4,1,13.15,18970,184.3,0,230,0.49792523034140457,3701,3
7df75108b6baa07f65556a6f52a79d91,3,1,13.2,4128,4.98,0,321,0.4978946041323604,3702,3
5ea0f3d017d811880e9b89ec3eec7690,6,1,26.5,5266,59.97,0,297,0.4978929792173048,3703,3
e366ba444d284ac61f5249127a5579b1,4,2,10.35,16341,163.02,0,62,0.4978797366679171,3704,3
a8a76a849a45e641ba50cc7f7f322f22,5,1,17.25,41360,483.34,0,20,0.4978467783186417,3705,3
bf4931c3f550f2fdbe2ef5a36bac2d45,4,1,10.39,5779,39.17,0,365,0.49784331451972186,3706,3
e942b86a3e31753ca76e947bb0c2946d,6,1,20.785,24920,319.68,0,13,0.4978385705289349,3707,3
3637e9c9c03ed53300e73822c0e63ff4,4,1,10.392,4059,61.68,0,351,0.4977771654778119,3708,3
2d2cb8913436e61567f02f35609ffeef,3,1,13.8,23231,286.64,0,275,0.497776238808938,3709,3
9dae691693f0ab61887a037d6813cc6b,5,2,21.04,28643,194.91,0,122,0.4977538425255371,3710,3
59e8b6f8feedfb43c34f669d88a600f8,3,1,12.5,12889,69.11,0,57,0.4977377137351755,3711,3
42cff2af7e2e4164f5cafcbb97777200,3,2,15.1,720740,103.53,1,72,0.49772577688003156,3712,3
1801c96c7d3057b3ace180fe1b41f546,5,2,19.72,9740,122.28,1,187,0.49768411365391424,3713,3
d856d3be21e9193b6b27a70789ef9d59,6,1,43.648,10880,138.03,0,38,0.49768303445687073,3714,3
389e4b43a5e2bfccffd32c87bb57a015,4,1,13.856,26713,325.8,0,37,0.4976798780907174,3715,3
142ca0520a4fcb5414d4668f51d8d9ed,4,1,13.856,16851,144.01,0,104,0.49765637233856047,3716,3
b050a571b63f54861218893ad17be7df,4,2,25.0,19805,149.11,0,45,0.4975911575768302,3717,3
ae278a128ec0790ecc53f90cf0300a3b,6,1,25.0,19835,217.99,0,341,0.49757879024532947,3718,3
e7530cbe80741f9635cb6890afea8de4,5,1,17.320999999999998,140976,35.28,0,352,0.49757588007634845,3719,3
08d940d9c89d31944af7b47f9bf8f73b,3,1,10.392,10288,38.0,0,127,0.49755563556618826,3720,3
71a691da7ed3ff7555661b2c1b394a81,4,2,13.2,110460,71.51,1,126,0.4975550039710122,3721,3
66ba1d7066c1d430cc17974387c10b25,3,1,13.856,2501,21.84,0,313,0.4975334957818466,3722,3
27f15a970ccfabc1f4ec940d392e3fd8,7,1,17.6,3990,45.58,0,160,0.4975224538604495,3723,3
009f006f8dac72459c881e8599f6ad75,7,1,19.8,11422,121.35,0,93,0.49750045395241643,3724,3
a8b8c10cad4fef1cb29cab3458db56ab,5,1,32.87,28528,3.42,0,189,0.4974136813157194,3725,3
482d79c16bbf8079e94ff76f711c9b63,4,1,13.8,5581,87.71,0,279,0.49738512719045197,3726,3
bc13cb322b3fbf7808c02540ab704b24,3,1,10.392,7204,87.16,0,101,0.4973812525058026,3727,3
c8e373ad7722f2643bc77e091fc68bf1,4,2,15.0,14045,197.18,1,281,0.49736929043388256,3728,3
76aa8845e7c32dc4ce46a3b74d054da2,6,3,23.1,8816,95.99,1,18,0.4973644879115312,3729,3
faafcc0b49b09a50aee2796c78634de0,3,2,13.856,18178,53.44,1,172,0.4973614973583824,3730,3
4492e2114b3a5398c6da52ac53b69c2c,6,1,59.5,413,6.82,0,331,0.4973195248257983,3731,3
8c5eec0578d603b52a182dcc9c181725,4,2,49.5,14054,184.66,1,234,0.49731602489453747,3732,3
c3d9e2cfab928ad0e0547bba0b1f157e,4,1,11.43,20589,83.47,0,93,0.497308291413405,3733,3
37d39759d01c4122693f02d0395a85fa,4,1,13.856,5982,81.76,0,135,0.49730551410070906,3734,3
b1df573a958947d3560a61dcc76b5d6d,4,1,15.0,3003,36.77,0,29,0.49729219418608495,3735,3
c4c0af6471d880a0cbc4565174082f61,4,1,13.2,7257,102.31,0,53,0.49728634271417266,3736,3
b6e34b5bf838cc0a3765108052383332,3,1,10.392,1809,33.31,0,264,0.497281715891274,3737,3
b500913001722ac6dd9b31ff61c655f9,3,1,13.2,10109,144.73,0,82,0.49727437615934406,3738,3
24eeeace15ab44d920f9b08a221147bd,4,1,13.32,4760,73.93,0,298,0.4972701819154245,3739,3
e2229778b30e207c37723155aad3c79f,6,3,27.6,10102,112.05,1,199,0.4972279941012688,3740,3
09b9bc66162870b5e40d168990de04e5,4,1,13.86,62764,88.86,0,95,0.4972273205152618,3741,3
743cbcff8412692f25135dd1abc7d2be,4,1,11.0,2971,46.61,0,103,0.497213328514958,3742,3
54e1fec42e5b9b00cf203ad699259ec8,3,1,13.856,2462,36.13,0,134,0.49721134639852693,3743,3
cb094cfb572073c29178698a92d2eeb0,4,1,10.392,13811,124.78,0,65,0.49717966633105487,3744,3
27c94c7a0ffa162fcaf42bb09114de77,3,1,10.392,6182,75.65,0,329,0.4971777862933713,3745,3
82663713240ede36f6ac0494621d98ff,5,1,10.35,4557,69.59,0,279,0.49715931949812625,3746,3
66aa0312f2449e562b10bba93218c5e3,4,1,13.856,564,8.69,0,97,0.4971531114951984,3747,3
050d24f00ecabc2ecbefabded8c38881,4,1,11.3,9277,143.56,0,28,0.4971306806691848,3748,3
1b0c49b041d7a3d054aef0e4265614ad,6,1,63.5,29729,382.54,0,41,0.497096283720381,3749,3
be48c6ea42a61a038fcef40e56b22a51,6,1,19.8,8649,94.88,0,360,0.497053639719284,3750,3
ecfc06b69eac78343306ab867c709350,4,1,10.392,11027,167.31,0,306,0.4970413320742469,3751,3
972d56e57e778ea0790c9d8532cdd9db,6,1,42.0,7281,58.36,0,195,0.49703988414598094,3752,3
c606208bc4f3446e1c52802ef96c3399,4,1,10.392,9577,117.96,0,305,0.4970188875691984,3753,3
db1f9ec86388a8d24169edfa2d997c06,4,1,22.8,11229,138.32,0,250,0.4969363957013067,3754,3
c9ac9514e943324648378dff428fc02c,6,1,45.0,24797,325.38,0,18,0.4969357835136768,3755,3
70257bdd70bd85dff8167a3732e41dd3,5,1,16.5,35530,339.2,0,103,0.49691821883220927,3756,3
c0defed5692e04ba89ba6de724309308,3,1,11.0,4362,58.26,0,101,0.49691654739115326,3757,3
392ded6b1cc658b2079ccde54eaf7dab,5,1,13.856,32760,95.39,0,282,0.49690347908338567,3758,3
d9daa363c40251a755b1730e96f5d648,4,1,10.392,35015,130.64,0,100,0.496877281769769,3759,3
5a8343ef2832a73e981b4a1e12d428a2,6,1,20.0,30855,384.54,0,177,0.49687404968888776,3760,3
498989d02ce85e2979b6e2dbe9a5e4b5,6,1,13.856,3192,23.83,0,293,0.4968687077749328,3761,3
f414deff63b940d49d66cad30ab2a996,4,1,10.392,3826,53.5,0,67,0.49686047372192754,3762,3
91e3c868e5351e7432385c253801c85c,5,1,16.0,18997,207.33,0,155,0.4968445951578162,3763,3
ffa16a9728d98bd858ad3719c28d66fa,6,1,24.15,27107,29.07,0,262,0.496811375382633,3764,3
607e90b5ab8c763426ecf53806449153,4,1,11.3,4422,66.26,0,146,0.4968086154175833,3765,3
cc7063cebb856484630fcd8285d19ef5,3,1,15.0,1007339,157.88,0,127,0.49680776813228295,3766,3
8ba9fef360b8d8e4e1b77931b51be08c,4,1,13.856,2940,50.52,0,364,0.4968039183405536,3767,3
e63718081836bfa99093fe4ee2daee55,4,1,10.392,4086,63.08,0,69,0.49678346359151154,3768,3
106a16564a424f942671056da10466a5,10,1,20.7,18546,176.49,0,217,0.49677881233444976,3769,3
41b15123b888f022ac9ce0351afd3a88,4,1,13.2,19344,200.61,0,340,0.49674168731786067,3770,3
2520f5b6330254bf9aaee2530337c90d,6,1,80.0,26541,364.22,0,127,0.49670327478185394,3771,3
5f879482e95345749d96486906d62e10,5,1,13.15,82718,521.67,0,32,0.49670236418713176,3772,3
9e6af587069b10efdb6ce8ad0bbb7210,4,1,13.15,12205,146.81,0,79,0.4966935884335738,3773,3
112863c9bfd82764582c5aba16cb2be8,4,1,13.2,6743,99.85,0,265,0.4966760428942063,3774,3
c501b4205dd685bb703b56b9df122f4a,7,1,17.25,10971,109.08,0,142,0.4966566451290783,3775,3
77b01aebc1b120f2d35f9aa4e7c7418a,6,2,13.2,84936,682.87,0,71,0.49663058978622576,3776,3
5d52bcca3258f04917eb4c984d96afa2,4,1,13.856,2910,53.58,0,100,0.49659018353208967,3777,3
7918b82a2c7e7e0246f5e6aaf59ca6e5,5,2,20.0,98217,64.93,0,231,0.49658061001670273,3778,3
d4a84ff4ec620151ef05bdef0cf27eab,6,1,20.7,16163,181.75,0,186,0.49654736860742504,3779,3
d777a1c2e83a9ea26018142f64286cf4,4,1,14.49,14352,149.74,0,336,0.4965250784555268,3780,3
1492a8cc1291abf6a14a148e141d3bf2,6,1,13.856,4506,39.54,0,282,0.4964780510245102,3781,3
c7af5becc5ac7218852d8bec4e3fa997,4,1,10.392,73579,33.68,0,107,0.4964699449089388,3782,3
2d3fd520f6bfce77ed84e4a7533be6d4,3,1,12.5,2681,46.31,0,264,0.4964321721928303,3783,3
5cf570bd3ab8752074761a673ece83a6,4,1,15.001,44845,118.52,0,299,0.4964128015113649,3784,3
d4ec1f4fa6330cf654ed5a0454145659,3,2,13.2,8581,66.81,0,136,0.4964070921128201,3785,3
a9651144468eec262fabdfb3b0b0114d,4,1,13.2,1428,21.9,0,33,0.49638122426411113,3786,3
1a69d2578fdd46730437c44fe8d97b81,7,1,19.8,5735,63.15,0,101,0.49637225051785283,3787,3
3a102fb8ffd95b7c6c9e3f1d36b9dae8,3,1,13.2,2543,35.25,0,101,0.49636889518925764,3788,3
e77776412de14aca1774e1d82ae39d9e,6,2,20.785,6659,79.55,1,165,0.49635420588468143,3789,3
d2af6191e89cb88b9d8c2444f2f82e00,3,1,10.392,2364,35.09,0,121,0.4963414110460981,3790,3
6bda51ebae83201225a1b1153d36b33b,4,1,13.2,24338,110.21,0,96,0.496340350728204,3791,3
e794eef02519a1c92d25159325aea47f,4,1,10.392,3278,21.16,0,295,0.496329379902117,3792,3
82549986acf64df6523cd2618c404985,3,1,13.2,58007,128.7,0,230,0.4963246834233372,3793,3
17ceca9a6ffa1a2e8df2745cd36fcec1,3,1,15.0,7345,117.68,0,341,0.496323487282565,3794,3
d9b5a43e229119843cc39fec8095ff37,4,1,14.49,2203,36.02,0,94,0.49632219100232705,3795,3
2ca574ae4dfe59ac2906a766d0af6690,3,2,13.164,22933,139.61,1,228,0.4963212820813073,3796,3
b1768b0972030be715f6d92c176607ef,3,2,13.15,22850,308.62,1,296,0.49631824621866644,3797,3
5c08ec0dc8307c7ca473f025f3733c6b,4,1,13.14,25813,232.92,0,320,0.49631486316303075,3798,3
c303052bc9ce0244c488ba2c76818579,4,2,13.856,12174,156.36,1,167,0.4962887733699724,3799,3
323cddde5b341c8e9b33f7e7e4d2c253,3,1,13.2,3,0.41,0,318,0.49627298016038185,3800,3
320862ee7510642aa28a05e881e89bb4,4,1,11.5,8403,113.47,0,32,0.49623749695496905,3801,3
ffa2b01122513fc7c6d77db09fca3c1d,4,1,10.392,3188,23.75,0,251,0.49617328981101083,3802,3
23156ebdffd025eeb140e336d8b348ef,4,1,13.856,24138,199.87,0,101,0.4961607480021045,3803,3
9a2304d84428b5f70176fbfeb7a393df,3,1,13.2,10442,130.6,0,317,0.4961470669086132,3804,3
4b39251d2b4e437c8b72f68959f3d611,4,1,12.7,6227,85.38,0,22,0.49614512337455685,3805,3
fc5d4f5b9b1afbdb1a83609328bd525e,3,2,10.39,6855,99.97,1,47,0.4961383292809678,3806,3
a9cc1ffb32b4a9e559e22145ecc14d29,4,2,15.2,3719,47.99,1,312,0.4961326216026769,3807,3
8be6730ddbb6b39bbb75851ebfcf3298,4,1,10.35,370263,46.95,0,125,0.49609241503677887,3808,3
789264f7e8a737b7f502fde51d4d363c,3,1,13.856,2172,33.72,0,346,0.4960883983477305,3809,3
2bee185fd8c4f66c509d16a7444abe2f,4,1,10.392,13636,53.51,0,189,0.4960713258707215,3810,3
12021e13ce8fd6eeb7874758e597a138,4,1,16.4,4387,190.64,0,28,0.4960637876080648,3811,3
ba6bb12945845b699ef11bf8b684718e,12,1,16.5,11343,86.61,0,121,0.4960572209822033,3812,3
7863ea76e7e647d39c94c1067855fd75,3,1,10.392,13363,174.24,0,346,0.4960402095076073,3813,3
eff1709a96772bf29992ab0f49b513a0,3,1,13.856,10528,93.19,0,130,0.49598491296895036,3814,3
099731866b7ab04da67f37256c54b064,3,1,11.5,4201,93.79,0,21,0.49598416449171223,3815,3
b733cd4149f25df295e3724a74fc7c58,4,2,10.52,18453,27.71,0,186,0.4959693280927621,3816,3
1dafb68e55bf705a754dc538c8fddbc8,4,1,11.0,9429,143.5,0,55,0.4959620304291376,3817,3
9f190e923db9d678dd39a27fbab7cefa,4,1,11.0,4124,58.52,0,89,0.49595694028985793,3818,3
74788a4473b16b2cd2adf9d28e06a6f9,4,2,13.856,23064,188.66,1,305,0.4959450569790812,3819,3
088e1ebfafe22d0bae38eb6e71fb2ec4,4,1,13.15,48145,139.22,0,48,0.4959248310071201,3820,3
2eb94fcddd3d7c56c0045012ac12c9a1,5,1,15.935,5582,64.12,0,132,0.49592448119880467,3821,3
3eef0a815f680bd229d7ef5f34b7ea34,5,2,20.0,29330,401.89,1,90,0.49589645116384967,3822,3
48e3aae20ea640e1f4a685f348da5cdc,6,1,19.919,24903,125.76,0,285,0.49587943698552966,3823,3
ef6e4842cad314ab5c3e8a1f0eeddb18,4,1,19.8,18776,240.33,0,249,0.49587561841114164,3824,3
5ef9bc63c065fc69bacd48cde33ad244,3,1,10.392,2738,38.94,0,263,0.4958080231914885,3825,3
6df7872e6c0d2cc1577a4940fab77d71,3,1,11.5,45711,118.65,0,74,0.49580236798249433,3826,3
b3ccc2ba6cf6ad5dd64ef8e682c136f6,3,1,10.392,20910,69.17,0,289,0.49579239623862237,3827,3
dd2a62ae9f4fb3ace3cd24d40c7e3677,6,1,15.001,3818,16.39,0,251,0.49576045199768287,3828,3
f6c46c752ed3ea362891701af4e89c22,3,2,10.5,21877,14.04,0,324,0.49572675029573515,3829,3
c5b3471983a3f23fa90d7a1476c761f2,3,1,10.392,8490,136.94,0,52,0.495713771619322,3830,3
437fe1d9b465ffd2bfb54a1cd55a63b0,5,2,17.25,61650,282.69,0,251,0.4957070538774145,3831,3
58c9e4b67ca744015083e8952d63001a,3,1,13.856,2651,38.63,0,38,0.49569780334019486,3832,3
93d21c9163403a6359b0f073e93c2a4d,3,1,10.392,2005,33.5,0,46,0.4956915582629286,3833,3
dabe4f97e26c398b5373adc3512acd01,4,2,16.5,25946,259.88,1,257,0.4956761383220616,3834,3
28d81e6dc799034f9e70e40ee6224547,4,2,12.5,11942,144.32,1,184,0.4956421013775322,3835,3
bbdf30d664e8ddcd05f600f2d5e02955,4,1,13.856,6115,90.0,0,246,0.49562315133034796,3836,3
35073332026652c98b20d3be05a7f334,3,1,13.2,6371,70.47,0,28,0.49562134564697347,3837,3
1836aee8545af338ec60d6b7c310ee42,6,1,41.5,9690,117.24,0,26,0.495617035859958,3838,3
7663fd2782b9b1235f1c4b4c27bcd6d1,7,1,16.5,18351,195.59,0,204,0.4955928828997566,3839,3
72861161d0aad9f207b3a9479ca0a3e4,4,1,13.856,2013,27.0,0,32,0.49559137521610996,3840,3
01aeb4492c8ee28cd6c6b9517c52362a,6,4,20.7,10594,117.18,1,204,0.4955853414430475,3841,3
39ad440d6b79ba933253ab392128fe00,4,1,10.5,6900,47.46,0,251,0.49558305059053065,3842,3
342ba8b5e4e1c075d60ed5a589d3c634,4,1,10.392,4672,68.42,0,256,0.4955221227491498,3843,3
2f1e88122d1b4090c8820f0198d11d2c,3,1,13.2,5430,93.96,0,79,0.49551977320025437,3844,3
e7c97966ad95fea9fdb9c48a6e89e5db,5,1,20.0,1055,12.7,0,133,0.4954961678983763,3845,3
ba93b460043054b7804194c20172aea2,6,1,17.25,13842,155.6,0,289,0.49547738208492137,3846,3
63e44b6a2cb634f261f849b82f965e36,4,2,10.3,23241,56.93,0,316,0.4954168383746406,3847,3
a626a551382b68abed9b3bc9cf65c81f,5,2,11.5,20326,338.07,1,361,0.49540531469714777,3848,3
6af93bce56ea9c706f50c824cd2ded03,4,1,13.2,40705,23.91,0,224,0.49539203815531807,3849,3
6b7dcb78a436f9935fc402922e42dc77,4,1,14.3,41841,210.42,0,251,0.49538356887787377,3850,3
c59b5f501103823bc49092d4ab4751a3,4,1,20.78,100815,214.1,0,228,0.49534809057076806,3851,3
9b4a10a9d597cc3f41d2b7d6ff11365c,6,2,18.0,22396,173.08,1,308,0.4953460930996448,3852,3
a1ed848e197b1bf82d7fb77480d0be6e,6,1,26.4,28569,370.05,0,42,0.4953059867020564,3853,3
b068a8b8d4b80948814e9ced47d26abd,5,1,33.0,22239,150.45,0,194,0.4952958830812413,3854,3
5be8c156179e6c9d18c765de7f4e43f2,5,1,24.249,140976,493.42,0,352,0.4952750297591911,3855,3
6b866419a2725962b721e9dd5e21fe9f,4,1,13.856,940,15.29,0,351,0.4952622711718544,3856,3
c182cb24a04873967c0a9a130d595d04,3,1,13.2,5671,89.49,0,348,0.49524264019072434,3857,3
31ffc9101d3af8a2f4510d9b875e66f7,3,1,10.392,6269,85.05,0,188,0.4952414164959747,3858,3
b6eaa4f85f67af1db1eba1f28c0fb9a7,3,1,10.39,8844,136.8,0,101,0.49520812610668713,3859,3
09054d5bfdc1035a2c2e2552f38aae36,6,1,19.8,4984,76.1,0,124,0.49519680435435826,3860,3
637ab1d418ee133d3fce47bfe059af81,6,1,16.5,21454,260.54,0,317,0.4951817572538034,3861,3
d94c0e0087d95384c07fa22eca50bd33,12,1,26.4,1350,15.45,0,279,0.49518138281228774,3862,3
6752a58e26128efde01546ddd3bc55b3,4,1,11.0,4344,58.64,0,121,0.4951586073703674,3863,3
5da9024e29447a9d83c09deb226e379e,4,1,15.0,3699,56.94,0,37,0.4951562530145235,3864,3
